age,income,loan_amount,credit_history_years,num_accounts,employment_type,education,target
31,51608.32,9511.63,11,8,employed,bachelor,1
34,60228.49,15068.4,2,7,employed,phd,1
24,39859.24,22887.91,3,8,self_employed,bachelor,1
48,92971.49,15937.83,11,8,self_employed,secondary,1
35,104790.06,15967.72,1,6,self_employed,master,1
55,69565.61,16641.17,6,4,employed,bachelor,1
43,59782.73,1455.21,3,4,unemployed,secondary,1
41,34100.66,18134.7,0,4,employed,bachelor,0
42,90928.68,16279.45,6,4,employed,master,0
26,61526.14,22143.18,7,3,employed,bachelor,1
55,54216.71,19846.49,5,3,employed,secondary,1
23,69623.48,13384.41,12,6,employed,master,1
55,48285.77,23259.14,1,3,self_employed,bachelor,1
69,62937.5,12658.95,6,4,employed,secondary,1
57,31150.66,16977.26,2,7,employed,secondary,1
41,81741.74,12510.8,11,3,employed,secondary,1
34,57911.78,18694.06,8,1,self_employed,bachelor,0
63,83176.02,11988.08,10,1,employed,secondary,1
31,55977.28,28180.41,1,7,employed,secondary,0
43,57276.01,31138.9,6,9,self_employed,bachelor,1
58,35753.65,21991.51,0,7,unemployed,master,0
65,75195.14,27330.37,4,1,unemployed,bachelor,0
65,42483.2,2686.28,14,6,employed,bachelor,1
22,50271.55,3628.98,10,3,unemployed,bachelor,0
64,60020.94,12427.52,1,3,self_employed,secondary,0
23,62424.48,15329.85,5,9,unemployed,master,0
48,25878.06,13414.34,13,8,employed,secondary,1
66,55383.88,1862.92,2,7,employed,secondary,0
52,75904.6,24212.73,11,5,employed,bachelor,1
67,52433.24,32233.59,4,6,self_employed,secondary,0
35,55505.36,25247.9,7,9,employed,secondary,0
34,63248.12,23684.19,13,6,employed,bachelor,0
34,57480.79,16808.96,10,6,employed,bachelor,1
36,39389.69,8256.02,4,1,unemployed,secondary,0
53,59273.08,15580.22,0,9,employed,bachelor,0
41,79881.46,31844.7,3,8,self_employed,bachelor,0
56,38976.48,12184.1,6,4,employed,master,1
39,52510.36,11360.34,2,3,unemployed,secondary,0
34,32367.37,23858.43,13,9,employed,master,0
27,78827.64,24389.49,0,9,employed,bachelor,1
46,58152.84,8216.79,8,4,employed,bachelor,1
64,42996.01,12908.12,14,3,employed,secondary,1
62,61845.31,10984.76,5,8,self_employed,bachelor,1
31,35928.0,15557.52,8,6,self_employed,secondary,1
42,39330.09,23829.49,1,9,employed,bachelor,0
54,30797.33,8567.78,10,5,employed,bachelor,1
49,38664.42,23717.32,14,5,employed,secondary,1
21,87146.75,15813.21,11,2,employed,secondary,0
48,45337.63,33609.54,2,6,unemployed,master,0
20,69324.5,17550.65,5,4,self_employed,bachelor,0
24,43273.97,14224.65,10,2,employed,bachelor,1
51,75190.67,19597.72,11,8,employed,phd,1
23,39478.36,12302.83,6,4,self_employed,secondary,0
35,60784.56,1000.0,14,2,self_employed,bachelor,1
48,61057.03,13075.83,3,9,unemployed,master,1
52,106556.11,12949.65,11,9,employed,secondary,1
41,72608.51,2261.46,7,5,employed,secondary,1
22,48141.92,14415.72,10,3,employed,master,1
59,73700.98,1000.0,8,2,self_employed,secondary,1
67,102763.49,12218.51,6,6,employed,secondary,0
64,27407.28,16948.77,12,6,self_employed,bachelor,0
56,43150.36,15775.97,12,6,employed,master,1
38,55262.05,11711.44,12,7,self_employed,bachelor,1
63,51658.24,14315.76,1,5,employed,secondary,0
43,53344.87,8727.48,6,7,self_employed,bachelor,0
25,33915.35,15086.53,11,6,employed,bachelor,1
62,88079.12,15464.69,13,8,self_employed,bachelor,1
34,31547.83,7798.0,5,7,employed,master,1
66,55995.74,17141.59,11,1,self_employed,secondary,1
37,80916.61,17091.62,8,6,self_employed,bachelor,1
63,59396.3,13670.32,3,9,employed,bachelor,0
45,40412.12,34368.38,13,6,employed,master,1
42,33026.49,13874.38,6,5,employed,bachelor,1
33,55400.02,12766.13,9,6,employed,secondary,1
61,44859.41,11620.86,4,6,self_employed,bachelor,1
21,64104.62,7232.49,0,4,employed,bachelor,1
42,31970.98,20487.18,6,9,employed,bachelor,1
37,76260.71,9510.02,10,1,employed,secondary,1
46,62310.99,10456.41,4,8,employed,secondary,1
31,63796.73,10694.07,13,2,employed,secondary,1
52,88821.54,7120.45,11,2,self_employed,secondary,1
38,51244.09,1000.0,9,6,employed,secondary,0
27,45483.67,11296.48,12,6,unemployed,secondary,0
28,49044.73,21986.68,12,9,self_employed,secondary,1
54,56149.47,16575.84,10,3,employed,secondary,1
31,58180.7,27484.6,12,1,unemployed,phd,0
33,43386.05,21007.65,10,3,self_employed,bachelor,1
50,19538.29,19191.72,12,5,employed,secondary,0
35,48781.42,30061.19,1,4,employed,bachelor,0
38,67196.51,14222.84,5,3,self_employed,bachelor,1
30,62725.17,15504.61,13,9,employed,secondary,1
35,83991.09,14908.28,7,6,employed,bachelor,0
54,99109.73,27350.29,0,7,employed,secondary,1
45,75186.68,15020.12,12,7,employed,bachelor,1
69,87650.41,9813.78,9,4,self_employed,secondary,1
58,75335.49,19701.4,13,7,employed,bachelor,1
18,94197.99,8469.92,0,9,employed,secondary,1
37,97017.07,19267.77,2,7,self_employed,secondary,0
33,79023.3,18310.73,7,3,employed,bachelor,1
48,74127.6,13484.78,2,8,employed,secondary,0
31,55895.36,19526.49,7,3,employed,bachelor,1
68,59173.25,3097.68,5,1,unemployed,secondary,0
33,53243.25,16303.7,3,4,self_employed,bachelor,0
45,72425.03,11297.88,11,5,employed,bachelor,1
24,45593.04,37898.11,0,5,self_employed,master,0
65,56177.88,16246.6,13,3,self_employed,bachelor,0
65,12896.6,10228.86,2,3,self_employed,phd,0
59,94461.8,3973.59,8,9,self_employed,secondary,1
36,55590.51,25443.25,14,3,unemployed,bachelor,0
21,69111.61,12199.74,1,8,self_employed,bachelor,1
54,89155.73,8669.18,13,3,employed,bachelor,1
40,66005.87,17690.39,4,1,employed,bachelor,0
69,88886.87,20197.75,11,1,employed,phd,1
54,35165.24,20071.62,12,3,employed,master,0
46,107947.53,15158.0,3,8,unemployed,secondary,0
69,81742.2,16273.52,5,5,self_employed,bachelor,1
59,64184.05,16856.3,12,7,self_employed,secondary,1
41,88501.59,17691.17,1,9,self_employed,bachelor,1
18,36627.3,18399.08,1,1,unemployed,bachelor,0
22,54227.7,23755.62,4,1,self_employed,secondary,1
41,88885.01,15451.32,9,9,employed,secondary,1
47,22658.8,8465.57,12,6,employed,master,1
19,71209.16,13845.67,8,6,employed,secondary,1
24,70643.52,21030.25,7,4,employed,secondary,0
54,99384.52,1000.0,13,8,employed,secondary,1
57,28340.89,1000.0,2,6,employed,bachelor,1
19,92192.62,22346.21,13,3,employed,secondary,0
44,48810.59,27160.98,4,6,employed,bachelor,1
22,51059.81,4878.4,4,1,unemployed,secondary,1
55,35559.91,15803.67,14,3,employed,secondary,1
61,38242.96,11803.64,9,2,self_employed,secondary,0
63,68070.45,12913.36,6,8,employed,secondary,1
49,37753.36,17444.25,4,7,unemployed,bachelor,0
50,74805.69,4657.04,6,1,self_employed,secondary,0
66,46740.68,6142.26,11,9,unemployed,bachelor,1
49,35739.32,12589.99,2,8,employed,bachelor,1
41,49443.82,13837.0,2,4,self_employed,secondary,1
57,66734.14,5992.36,4,2,employed,secondary,0
48,54452.93,21317.18,7,4,employed,bachelor,0
61,60684.2,11659.51,12,6,self_employed,bachelor,1
45,73924.15,11625.46,3,6,employed,bachelor,1
63,81648.43,17261.27,11,4,employed,master,1
20,53798.09,13968.73,13,1,unemployed,secondary,1
19,39115.56,21699.81,6,6,employed,bachelor,1
23,61521.89,7532.62,14,7,self_employed,bachelor,1
46,69412.99,3820.91,13,3,employed,secondary,1
54,30785.49,12521.7,11,6,employed,bachelor,1
29,42187.83,15481.89,5,6,employed,bachelor,0
26,45616.26,5073.95,4,5,employed,bachelor,1
62,55843.56,3897.97,12,1,self_employed,bachelor,1
57,44779.32,16458.38,6,3,unemployed,secondary,0
51,74140.81,8937.76,0,4,employed,bachelor,1
43,27897.34,3379.91,10,8,employed,master,1
39,28405.63,22722.73,5,8,self_employed,bachelor,0
19,53322.22,9945.64,14,8,employed,bachelor,0
27,56486.94,24198.49,12,5,employed,bachelor,0
64,30907.12,15227.77,1,3,employed,bachelor,1
35,47865.02,17358.07,13,5,self_employed,secondary,0
54,51979.12,13308.0,14,8,employed,bachelor,1
54,52134.04,1000.0,11,6,employed,bachelor,1
34,63037.63,5905.71,4,6,unemployed,secondary,0
28,46768.42,13994.32,10,4,unemployed,secondary,0
53,89556.73,17917.83,13,7,self_employed,secondary,1
22,69764.09,1000.0,12,8,self_employed,bachelor,0
43,43857.73,14571.19,6,7,unemployed,secondary,0
64,61890.23,6021.89,10,4,self_employed,master,1
54,62480.31,16876.96,5,8,self_employed,master,1
57,84294.43,14844.79,3,9,employed,phd,0
22,47992.35,20948.01,10,8,employed,secondary,0
28,75346.77,23534.58,6,8,self_employed,bachelor,1
32,60837.09,18671.92,3,3,self_employed,master,0
33,89831.33,21883.15,9,4,employed,bachelor,1
28,85817.83,12197.26,4,3,self_employed,secondary,1
68,63939.59,37584.94,8,4,self_employed,master,1
26,54754.35,5249.45,5,7,employed,bachelor,1
54,70132.12,10777.95,13,7,self_employed,bachelor,1
48,56391.0,22210.87,12,1,employed,phd,1
49,93606.14,21021.77,7,7,self_employed,phd,1
29,61569.4,18899.11,10,2,unemployed,bachelor,0
33,51887.15,20402.55,2,2,unemployed,secondary,0
49,50807.7,1000.0,14,5,unemployed,bachelor,1
33,35739.29,27714.39,3,3,self_employed,bachelor,0
54,71131.18,13368.87,13,9,employed,bachelor,1
20,43599.78,24967.15,12,2,self_employed,bachelor,1
21,81962.97,1000.0,2,2,employed,bachelor,0
55,34141.3,17052.55,0,7,employed,bachelor,0
50,62544.83,10491.98,11,3,employed,master,1
20,83004.48,19576.96,13,7,employed,master,1
64,16955.06,17536.56,10,7,employed,bachelor,0
18,100365.31,17928.38,0,2,employed,bachelor,0
67,51494.3,6528.47,9,6,employed,bachelor,1
55,62821.91,14544.25,5,5,employed,bachelor,0
69,71428.98,13558.66,13,1,employed,secondary,1
67,74522.58,18962.48,12,7,employed,bachelor,1
34,65477.68,22914.38,11,8,unemployed,bachelor,0
57,79947.69,16203.81,6,9,employed,bachelor,1
28,70381.41,4790.62,4,1,self_employed,master,0
42,95217.62,15860.63,12,2,employed,phd,1
30,70446.55,35888.61,1,8,unemployed,master,0
43,99292.71,28168.04,1,3,self_employed,master,1
63,78021.58,1000.0,0,6,unemployed,bachelor,0
40,23885.0,15506.75,7,4,unemployed,master,0
22,112222.05,22456.96,1,2,self_employed,master,0
34,48513.12,13541.38,8,6,employed,bachelor,0
58,89910.88,11319.27,2,2,employed,secondary,1
45,60535.87,12864.29,13,2,employed,secondary,1
47,81221.81,19417.52,6,5,unemployed,bachelor,0
40,46230.42,5812.24,1,2,unemployed,bachelor,0
33,72514.89,24509.51,10,2,employed,bachelor,1
49,54936.19,14552.06,5,8,self_employed,master,1
50,91580.06,7519.81,3,5,employed,master,1
64,68773.36,23994.8,9,5,self_employed,secondary,1
50,78718.85,2638.95,14,2,self_employed,secondary,1
69,16718.46,10558.32,14,2,employed,bachelor,1
60,58288.55,10426.6,6,4,unemployed,secondary,0
22,68211.03,32151.54,12,4,employed,master,1
38,64472.3,9519.83,3,5,self_employed,master,0
38,79223.14,1000.0,12,2,self_employed,bachelor,1
18,52681.92,10345.48,14,9,employed,bachelor,1
27,60975.74,18644.4,7,4,employed,master,0
57,83624.54,21272.68,7,8,employed,master,1
36,14426.22,33212.32,8,4,employed,bachelor,1
25,71787.01,26255.18,1,5,unemployed,phd,0
32,53322.3,16503.38,12,2,employed,bachelor,1
32,41753.64,7868.68,11,7,employed,secondary,1
27,66730.88,27992.22,13,1,employed,bachelor,1
23,84549.03,12051.49,1,7,employed,master,0
57,80782.88,9734.74,12,8,employed,phd,1
60,57297.74,11663.41,5,4,self_employed,secondary,0
43,77514.82,4981.69,12,8,employed,bachelor,1
50,77361.36,11279.84,14,7,self_employed,bachelor,1
65,58252.57,13135.13,13,1,employed,master,1
61,46138.39,20845.25,13,2,self_employed,bachelor,1
19,47295.32,11895.29,1,6,employed,secondary,0
67,76757.07,4860.33,4,7,employed,master,1
21,59157.06,2169.82,4,1,employed,bachelor,0
19,39076.36,16676.56,7,7,self_employed,master,1
38,26302.74,15581.01,14,8,unemployed,master,1
56,76636.63,10565.5,10,1,employed,secondary,1
22,49064.43,11260.35,8,8,employed,phd,0
33,66607.76,18107.9,12,5,self_employed,bachelor,1
31,84794.14,26124.37,2,6,employed,phd,0
38,33821.51,8758.84,9,1,self_employed,secondary,0
69,59097.25,15711.22,7,6,employed,master,1
35,56586.12,22666.16,3,5,unemployed,secondary,0
28,67594.86,8791.09,9,4,employed,secondary,0
24,84783.2,14874.94,12,8,employed,phd,1
28,33410.96,14696.04,12,3,self_employed,secondary,1
24,71395.96,4509.64,12,1,employed,secondary,1
47,80630.48,16347.99,12,5,self_employed,master,1
39,56272.46,15252.36,7,7,self_employed,bachelor,0
43,57251.06,19440.67,0,2,employed,bachelor,1
61,68368.99,5504.91,14,9,employed,phd,1
48,66896.34,15079.76,6,7,employed,bachelor,1
26,71647.05,26053.87,9,9,employed,secondary,0
37,71225.61,31620.0,0,5,self_employed,bachelor,0
34,40360.55,25241.03,13,2,self_employed,bachelor,0
60,79805.33,5583.43,13,2,employed,secondary,1
33,83335.66,18608.42,13,5,self_employed,bachelor,1
25,63721.66,11134.83,2,6,self_employed,bachelor,1
56,30116.89,17271.2,12,7,self_employed,secondary,1
40,57705.09,8822.27,9,8,employed,secondary,0
22,63888.12,1292.21,2,7,employed,master,1
53,37108.0,12243.86,8,6,employed,secondary,1
28,52797.24,20780.82,7,1,self_employed,secondary,0
63,31812.61,17304.0,9,5,self_employed,master,1
61,72145.84,18223.58,1,8,unemployed,bachelor,0
37,63319.11,16730.8,8,8,employed,master,1
46,27084.34,18236.22,10,8,self_employed,master,1
47,67029.3,19236.09,10,1,unemployed,bachelor,0
51,58869.82,12802.55,11,4,employed,bachelor,1
21,70328.29,15663.12,9,6,employed,secondary,1
34,52169.35,28946.07,10,3,employed,secondary,1
26,43970.41,16136.25,1,4,self_employed,secondary,0
54,44583.11,15340.51,11,1,employed,bachelor,0
21,49236.6,15823.08,5,2,employed,bachelor,0
44,60376.5,13256.73,8,1,employed,master,1
55,62959.17,11517.15,8,9,self_employed,secondary,1
67,56185.6,16669.43,14,8,unemployed,bachelor,1
32,51533.61,10954.28,4,4,self_employed,secondary,1
18,52971.93,13835.88,5,1,unemployed,secondary,0
55,110154.5,8675.88,11,4,self_employed,master,0
18,44585.5,15864.09,9,4,self_employed,bachelor,1
21,48840.56,19673.56,4,2,employed,bachelor,0
69,125877.08,13304.68,5,6,unemployed,bachelor,1
62,68420.27,1000.0,12,9,unemployed,bachelor,0
54,32400.39,19722.97,12,8,self_employed,master,0
61,76853.74,15961.47,2,8,employed,bachelor,0
21,41799.22,7054.15,5,8,employed,bachelor,1
22,78181.23,21186.16,11,1,employed,secondary,1
33,55780.75,3812.6,1,5,employed,bachelor,1
19,51204.08,23363.26,2,6,employed,bachelor,1
64,92183.3,14541.07,2,1,employed,secondary,0
20,71328.03,1000.0,7,2,employed,bachelor,0
46,79459.79,16426.64,6,6,unemployed,bachelor,0
62,68698.39,11750.46,4,7,self_employed,secondary,1
56,51111.11,10545.21,2,2,self_employed,phd,1
30,72227.09,9098.19,9,5,employed,secondary,1
42,84184.31,13982.27,12,1,employed,master,1
46,62694.76,11118.49,3,1,employed,bachelor,1
57,96032.85,1000.0,9,6,unemployed,secondary,1
40,77009.74,25176.54,11,6,employed,secondary,0
32,64239.65,13045.14,8,7,self_employed,bachelor,0
59,65029.73,9144.52,8,9,employed,master,0
64,62744.74,5972.61,2,2,employed,bachelor,0
43,34975.22,21165.86,14,4,employed,bachelor,0
19,58198.56,4612.54,14,8,employed,secondary,1
44,64423.73,16071.9,10,1,employed,master,0
64,51678.3,10330.81,13,8,unemployed,master,1
69,66753.54,10796.64,9,9,employed,bachelor,1
38,60426.15,6171.52,9,1,employed,master,1
25,75473.84,10037.44,12,2,employed,bachelor,1
47,73262.25,15070.5,0,7,unemployed,bachelor,1
61,63343.07,16882.5,3,5,self_employed,bachelor,0
67,32655.74,8715.26,3,9,self_employed,secondary,1
20,95814.45,14272.52,9,5,employed,secondary,0
33,57162.18,22107.64,3,6,unemployed,bachelor,0
42,58382.27,1698.97,5,3,employed,phd,1
23,53149.58,14949.85,7,3,self_employed,bachelor,0
64,50231.77,7393.73,11,2,self_employed,secondary,1
23,90881.16,6578.53,7,2,employed,secondary,1
52,87720.89,17088.09,0,2,employed,bachelor,1
65,68887.87,10637.99,10,9,employed,bachelor,0
53,57850.0,5265.57,6,1,employed,secondary,1
57,72382.36,25594.27,1,5,employed,secondary,1
31,61475.94,22360.72,9,5,employed,bachelor,0
61,56195.54,1000.0,4,1,employed,secondary,1
39,66762.12,3204.57,6,8,self_employed,bachelor,0
21,51176.85,19747.66,14,5,employed,bachelor,0
37,65045.29,12721.01,3,2,self_employed,secondary,1
36,64084.42,27004.6,13,2,employed,bachelor,0
45,72058.72,19930.69,6,7,employed,secondary,1
31,47617.26,17395.72,13,6,employed,secondary,1
42,74202.73,6825.1,12,4,unemployed,master,0
40,41873.77,18931.52,12,4,employed,bachelor,1
34,48548.67,4793.89,3,1,self_employed,secondary,0
54,49421.5,25441.96,11,1,self_employed,secondary,0
33,38558.96,18377.11,5,5,self_employed,secondary,0
57,80313.25,8401.36,13,4,employed,master,1
31,40618.95,21437.42,14,3,employed,bachelor,1
62,46021.67,32932.2,9,4,employed,bachelor,1
36,85108.15,13259.06,13,6,self_employed,secondary,1
20,48588.35,19403.31,7,3,self_employed,master,1
25,56237.15,11545.37,0,4,self_employed,master,1
59,39759.42,15682.82,13,3,employed,secondary,1
63,76659.02,2942.12,7,6,self_employed,bachelor,1
29,76934.72,14995.76,0,1,self_employed,bachelor,0
49,74778.92,15348.62,0,9,unemployed,bachelor,0
47,70750.6,29391.98,10,5,self_employed,bachelor,1
24,61471.78,1000.0,13,3,employed,secondary,1
41,49512.47,12752.93,10,7,self_employed,bachelor,1
54,43700.61,25304.94,6,9,self_employed,bachelor,1
68,85798.11,13065.83,4,1,employed,bachelor,1
62,75296.09,13629.27,6,2,employed,bachelor,1
23,46133.92,8333.93,4,2,employed,secondary,0
30,60796.64,7539.16,4,1,employed,bachelor,1
40,53997.7,1000.0,1,7,self_employed,master,1
25,37435.79,9966.28,8,2,employed,bachelor,0
47,63553.03,7085.16,3,4,self_employed,master,1
18,51690.15,15944.31,2,8,employed,bachelor,1
23,40949.27,8698.65,4,6,self_employed,master,0
20,30417.35,11163.27,11,7,self_employed,bachelor,0
33,28723.93,11382.36,8,1,self_employed,secondary,0
57,52571.48,14614.68,7,9,employed,master,1
27,58298.1,10771.82,8,1,unemployed,bachelor,1
69,42493.98,6505.71,8,7,employed,master,1
32,73014.79,15686.13,7,6,self_employed,bachelor,0
20,58689.07,23539.87,12,4,employed,bachelor,0
35,71537.71,16027.73,10,8,employed,secondary,0
56,56341.78,10121.44,2,9,self_employed,bachelor,1
23,44257.65,14014.83,12,1,employed,bachelor,0
21,62282.35,1000.0,2,9,employed,master,0
62,34746.51,13884.78,1,3,employed,master,0
48,70788.77,11797.17,6,8,employed,bachelor,0
35,41257.02,7532.32,5,8,unemployed,bachelor,0
57,78364.65,8983.21,11,6,self_employed,secondary,1
61,53230.89,11718.12,10,8,employed,bachelor,0
36,81250.67,22939.67,0,8,self_employed,phd,1
47,37547.54,23736.48,7,5,self_employed,bachelor,0
18,46444.61,7575.0,11,2,self_employed,bachelor,0
33,67618.7,10855.38,10,4,employed,master,0
48,83409.94,11059.28,7,9,employed,secondary,1
28,93332.18,21476.36,9,2,employed,phd,1
69,60827.32,16164.05,8,9,self_employed,bachelor,1
68,96754.91,15742.32,3,2,self_employed,secondary,0
31,54206.71,19290.1,8,6,self_employed,bachelor,1
38,81975.35,10228.69,10,6,employed,secondary,1
27,41156.38,25911.09,0,2,self_employed,bachelor,0
44,68404.01,14986.04,10,5,employed,secondary,1
24,13166.14,8152.7,3,2,self_employed,secondary,0
38,37568.18,13162.88,0,4,employed,bachelor,1
46,69333.54,24855.43,11,9,self_employed,bachelor,1
49,33751.22,11598.86,5,1,unemployed,secondary,0
49,68538.99,22596.46,6,8,employed,master,0
29,78129.16,9997.23,9,7,self_employed,secondary,1
59,49973.6,8874.69,8,7,self_employed,bachelor,1
53,40620.94,20276.78,9,3,employed,bachelor,1
57,50516.27,8008.22,14,9,employed,secondary,1
42,40683.75,21580.32,9,3,self_employed,phd,0
64,57975.73,17813.01,0,5,employed,bachelor,0
38,62041.81,8011.25,3,1,employed,secondary,1
59,53879.8,14428.46,6,8,unemployed,bachelor,1
28,93487.18,10609.81,7,7,employed,bachelor,1
30,45611.92,17791.81,5,2,self_employed,secondary,0
45,87828.66,30102.39,2,6,self_employed,secondary,1
46,39175.22,12034.36,1,2,employed,bachelor,1
56,61455.55,19270.21,2,4,self_employed,bachelor,1
33,83662.11,15195.53,14,5,employed,secondary,1
63,82627.14,15192.46,5,9,employed,bachelor,1
35,51594.84,13678.36,14,3,self_employed,secondary,1
45,71101.39,8140.66,5,1,unemployed,secondary,1
66,68423.58,17681.12,4,4,employed,bachelor,0
46,49201.22,12690.07,7,9,unemployed,secondary,0
53,72319.0,7761.6,14,8,self_employed,secondary,0
65,97249.84,23113.39,8,1,employed,secondary,1
68,69434.01,15792.08,0,1,employed,bachelor,0
43,71327.13,13175.21,4,7,employed,bachelor,1
39,73443.1,25720.45,14,7,self_employed,bachelor,1
28,30780.47,1000.0,2,6,employed,bachelor,1
45,69204.49,25182.57,12,1,employed,bachelor,1
65,39664.81,7958.5,13,3,employed,secondary,1
43,48202.26,16692.26,3,8,unemployed,secondary,0
36,103238.84,10295.49,8,2,employed,secondary,1
23,54934.77,7615.99,8,2,employed,master,1
38,45196.52,25511.09,11,5,employed,secondary,1
30,83051.65,29849.73,11,7,employed,secondary,1
68,41046.46,13230.19,0,8,employed,bachelor,1
45,51051.62,17683.8,4,6,self_employed,bachelor,0
25,84981.04,15455.93,14,5,self_employed,master,1
21,60855.35,28844.05,5,4,employed,bachelor,0
62,28768.06,1000.0,3,1,self_employed,secondary,1
